species_url_clean,specific_name_clean,count_wfo
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07476,crotalaria kostermansii niyomdham,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07475,crotalaria juncea l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07474,crotalaria incana l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07473,crotalaria humifusa graham ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07472,crotalaria goreensis guill. & perr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07471,crotalaria filiformis wall. ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07470,crotalaria dubia graham ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07469,crotalaria cytisoides roxb. ex dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07468,crotalaria chinensis l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07467,crotalaria calycina schrank,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07466,crotalaria bracteata roxb. ex dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07465,crotalaria assamica benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07464,crotalaria albida heyne ex roth,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07463,crotalaria alata buch.-ham. ex d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07462,crotalaria acicularis buch.-ham. ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07456,sophora wightii baker,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07455,sophora velutina lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07454,sophora tomentosa l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07453,"sophora huamotensis mattapha, suddee & rueangr.",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07452,sophora exigua craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07478,crotalaria laburnifolia l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07479,crotalaria larsenii niyomdham,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07480,crotalaria lejoloba bartl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07492,crotalaria sessiliflora l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07503,aeschynomene aspera l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07502,aeschynomene americana l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07499,crotalaria verrucosa l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07498,crotalaria uncinella lam.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07497,crotalaria nana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07496,crotalaria trichotoma bojer,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07495,crotalaria tetragona roxb. ex andrews,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07494,crotalaria spectabilis roth,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07493,crotalaria shanica lace,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07491,crotalaria retusa l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07481,crotalaria medicaginea lam.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07490,crotalaria quinquefolia l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07489,crotalaria prostrata rottler ex willd.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07488,crotalaria phyllostachya gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07487,crotalaria pallida aiton,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07486,crotalaria neriifolia wall. ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07485,crotalaria nana burm.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07484,crotalaria montana heyne ex roth,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07483,crotalaria micans link,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07482,crotalaria melanocarpa wall. ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07583,indigofera galegoides dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07584,indigofera glabra l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07585,indigofera hendecaphylla jacq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07588,indigofera hirsuta l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07674,"millettia pyrrhocarpa mattapha, forest & hawkins",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07673,millettia podocarpa dunn,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07672,pongamia pinnata,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07671,imbralyx pierrei,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07670,millettia phuwuaensis mattapha & suddee,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07669,millettia penicillata gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07668,millettia penduliformis gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07667,millettia pachyloba drake,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07666,millettia pachycarpa benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07665,derris ovalifolia,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07664,millettia macrostachya collett & hemsl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07661,imbralyx leucanthus,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07660,millettia kangensis craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07659,millettia griffithii dunn,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07658,millettia glaucescens kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07657,millettia extensa (benth.) baker,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07656,millettia erythrocalyx gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07655,millettia diptera gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07654,millettia chrysamaryssa adema,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07653,millettia caerulea (grah.) baker,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07652,millettia brandisiana kurz,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07675,millettia sericea (vent.) wight & arn. ex hassk.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07676,millettia suddeei mattapha & tetsana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07677,millettia tecta (craib) mattapha & chantar.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07696,callerya cinerea (benth.) schot,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07715,wisteriopsis reticulata (benth.) j.compton & schrire,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07714,wisteriopsis eurybotrya (drake) j.compton & schrire,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07712,wisteria sinensis (sims) dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07711,wisteria floribunda (willd) dc.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07705,padbruggea filipes (dunn) craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07704,padbruggea dasyphylla miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07702,"kanburia tenasserimensis (mattapha & sirich.) j.compton, mattapha, sirich. & schrire",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07701,"kanburia chlorantha (mattapha & sirich.) j.compton, mattapha, sirich. & schrire",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07697,callerya cochinchinensis (gagnep.) schot,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07694,afgekia sericea craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07678,millettia xylocarpa miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07693,afgekia mahidoliae b.l.burtt & chermsir.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07688,tephrosia vogelii hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07687,tephrosia villosa (l.) pers.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07686,tephrosia vestita vogel,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07684,tephrosia purpurea (l.) pers.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07683,tephrosia pumila (lam.) pers.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07682,tephrosia noctiflora bojer ex baker,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07681,tephrosia kerrii j.r.drumm. & craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07680,tephrosia coccinea wall.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07651,millettia borneensis adema,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07650,millettia acutiflora gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07646,fordia pauciflora dunn,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07601,indigofera squalida prain,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07614,aganope thyrsiflora (benth.) polhill,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07613,aganope heptaphylla (l.) polhill,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07612,aganope balansae (gagnep.) l.k.phan,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07608,indigofera zollingeriana miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07607,indigofera wightii graham ex wight & arn.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07606,indigofera udonthaniensis mattapha & chantar.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07604,indigofera trifoliata l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07603,indigofera tinctoria l.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07602,indigofera suffruticosa mill.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07598,indigofera sootepensis craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07617,antheroporum pierrei gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07597,indigofera smitinandii mattapha & chantar.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07596,indigofera scabrida dunn,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07595,indigofera reticulata franch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07594,indigofera nummulariifolia (l.) livera ex alston,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07593,indigofera tsiangiana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07592,indigofera linifolia (l.f.) retz.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07591,indigofera laxiflora craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07590,indigofera lacei craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07589,indigofera kerrii de kort & g.thijsse,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07616,antheroporum harmandii,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07619,brachypterum microphyllum miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07645,fordia fruticosa craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07634,derris marginata (roxb.) benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07644,imbralyx albiflorus,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07642,derris trifoliata lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07641,derris tonkinensis gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07640,derris solorioides sirich. & adema,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07639,derris reticulata craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07638,derris pubipetala miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07637,derris pseudomarginata sirich.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07636,derris monticola (kurz) prain,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07635,derris montana benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07633,derris laotica gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07620,brachypterum robustum (roxb. ex dc.) dalzell & a.gibson,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07632,derris glabra sirich.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07631,derris ferruginea (roxb.) benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07630,derris elliptica (wall.) benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07629,derris elegans graham ex benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07628,derris cuneifolia benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07627,derris amoena benth.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07626,derris alborubra hemsl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07622,brachypterum thorelii (gagnep.) adema & sirich.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07621,brachypterum scandens (roxb.) miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06850,"terniopsis filiformis werukamkul, ampornpan, koi & m.kato",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06849,terniopsis chanthaburiensis m.kato & koi,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06848,terniopsis brevis m.kato,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05913,nervilia maculata (c.s.p.parish & rchb.f.) schltr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05940,pholidota imbricata lindl. ex hook.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05939,pholidota convallariae (c.s.p.parish & rchb.f.) hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05938,pholidota carnea (blume) lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05937,pholidota articulata lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05936,pholidota aidiolepis seidenf. & de vogel,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05934,phaius wallichii lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05933,phaius tankervilleae (banks) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05932,phaius takeoi (hayata) h.j.su,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05931,phaius mishmensis (lindl. & paxton) rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05930,phaius indochinensis seidenf. & ormerod,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05929,phaius flavus (blume) lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05927,panisea uniflora (lindl.) lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05926,panisea tricallosa rolfe,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05925,panisea distelidia i.d.lund,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05924,panisea apiculata lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05922,pachystoma pubescens blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05920,otochilus porrectus lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05919,otochilus fuscus lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05918,otochilus albus lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05916,"nervilia umphangensis suddee, rueangruea & s.w.gale",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05915,nervilia punctata (blume) makino,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05941,pholidota pallida lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05942,pholidota recurva lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05943,pholidota rubra lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05960,spathoglottis hardingiana c.s.p.parish & rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05974,tainia speciosa blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05973,ania penangiana,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05972,tainia paucifolia (breda) j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05971,tainia maingayi hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05970,tainia longiscapa (seidenf.) j.j.wood & a.l.lamb,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05967,tainia crassa (h.turner) j.j.wood & a.l.lamb,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05966,ania angustifolia,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05962,spathoglottis pubescens lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05961,spathoglottis plicata blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05959,spathoglottis gracilis rolfe ex hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05947,pleione maculata (lindl.) lindl. & paxton,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05958,spathoglottis eburnea gagnep.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05957,spathoglottis aurea lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05956,spathoglottis affinis de vriese,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05954,plocoglottis quadrifolia j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05953,plocoglottis lowii rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05952,plocoglottis javanica blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05951,plocoglottis gigantea (hook.f.) j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05950,plocoglottis bokorensis (gagnep.) seidenf.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05948,pleione praecox (sm.) d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05914,nervilia plicata (andrews) schltr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05912,"nervilia khaoyaica suddee, watthana & s.w.gale",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05976,tainia wrayana (hook.f.) j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05911,nervilia infundibulifolia blatt. & mccann,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05875,eulophia flava (lindl.) hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05874,eulophia dufossei guillaumin,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05873,eulophia chaunanthe seidenf.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05872,eulophia bicallosa (d.don) p.f.hunt & summerh.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05871,eulophia angustilabris seidenf.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05870,eulophia andamanensis rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05862,dipodium speciosum p.o’byrne,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05861,dipodium paludosum (griff.) rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05857,didymoplexis striata j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05856,didymoplexis sirichaii suddee,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05855,didymoplexis pallens griff.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05854,didymoplexis micradenia (rchb.f.) hemsl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05853,didymoplexis flexipes j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05849,didymoplexiella trichechus (j.j.sm.) garay,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05848,didymoplexiella siamensis (rolfe ex downie) seidenf.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05847,didymoplexiella ornata (ridl.) garay,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05845,dendrochilum simile blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05842,dendrochilum longifolium rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05838,cymbidium wadae yukawa,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05837,cymbidium tracyanum l.castle,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05836,cymbidium tigrinum c.s.p.parish ex hook.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05876,eulophia graminea lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05877,eulophia herbacea lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05878,eulophia macrobulbon (c.s.p.parish & rchb.f.) hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05892,geodorum densiflorum (lam.) schltr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05910,nervilia fordii (hance) schltr.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05909,nervilia cumberlegei seidenf. & smitinand,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05908,nervilia simplex,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05907,nervilia concolor,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05905,nephelaphyllum tenuiflorum blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05904,nephelaphyllum pulchrum blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05895,geodorum terrestre (l.) garay,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05894,geodorum siamense rolfe ex downie,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05893,geodorum recurvum (roxb.) alston,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05890,gastrodia verrucosa blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05879,eulophia pauciflora guillaumin,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05889,gastrodia theana aver.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05888,"gastrodia phangngaensis suddee, sirimongkol & chamch.",2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05887,gastrodia javanica (blume) lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05886,gastrodia fimbriata suddee,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05885,gastrodia exilis hook.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05883,eulophia zollingeri (rchb.f.) j.j.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05882,eulophia nuda,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05881,eulophia siamensis rolfe ex downie,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05880,eulophia promensis lindl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05975,ania viridifusca,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05984,thunia alba (lindl.) rchb.f.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06846,dalzellia ubonensis m.kato,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06057,xylosma longifolia clos,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06095,trema cannabina lour.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06094,trema angustifolia (planch.) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06092,gironniera subaequalis planch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06091,gironniera nervosa planch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06089,celtis timorensis span.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06088,celtis tetrandra roxb.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06082,lonicera sumatrana miq.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06081,lonicera siamensis gamble,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06080,lonicera hildebrandiana collett & hemsl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06079,lonicera ferruginea rehder,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06078,lonicera confusa dc,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06077,lonicera bournei hemsl. ex f.b.forbes & hemsl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06073,viburnum sambucinum reinw. ex blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06072,viburnum punctatum hamilt. ex d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06071,viburnum odoratissimum ker gawl.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06070,viburnum kerrii e.t.geddes,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06069,viburnum inopinatum craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06068,viburnum garrettii craib,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06067,viburnum foetidum wall.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06066,viburnum cylindricum hamilt. ex d.don,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06065,viburnum atrocyaneum c.b.clarke,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06096,trema nitida c.j.chen,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06097,trema orientalis (l.) blume,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06098,trema tomentosa (roxb.) h.hara,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06122,craibiodendron stellatum (pierre) w.w.sm.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06138,rhododendron microphyton franch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06137,rhododendron malayanum jack,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06135,rhododendron delavayi franch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06134,rhododendron ciliicalyx franch.,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06132,lyonia ovalifolia (wall.) drude,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06131,lyonia ovalifolia,2
https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06128,gaultheria discolor nutt. ex hook.,2
