volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at,specific_name,wfo_id,specific_name_clean,species_url_clean,wfo_id_o7,wfo_full_name,wfo_id_cand,wfo_full_name_cand,wfo_id_final,wfo_source,conflict_bkf_vs_o7,conflict_bkf_vs_cand,conflict_o7_vs_cand,any_conflict,wfo_full_name_final,scraped_name,scrape_status
2,Haloragaceae,2 Haloragis,Haloragis,2.0,Haloragis micrantha (Thunb.) R.Br. ex Sieb. & Zucc.,Gonocarpus micranthus,NORTH-EASTERN: Loei (Phu Kradueng).,"India, S & E China, N Vietnam, Hainan, Formosa, Korea, Japan (type), E Malesia, SE Australia, Tasmania, New Zealand.","In marshy mountain turf, moist places along mountain brooks and lakes, on wet ridges, summits and plateaus, 1,000 m alt., in Malesia ascending to 3,600 m.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Haloragaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Haloragis&tdcode=00005,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00006,2025-10-19T18:17:50.049475+00:00,Gonocarpus micranthus,wfo-0000715064,gonocarpus micranthus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00006,wfo-0000706666,Gonocarpus micranthus Thunb.,,,wfo-0000715064,bkf_original,True,False,False,True,,Haloragis micrantha R.Br. ex Siebold & Zucc.,ok
2,Rhizophoraceae,7 Pellacalyx,Pellacalyx,7.0,Pellacalyx parkinsonii C.E.C.Fischer,This is currently accepted.,"PENINSULAR: Phuket, Surat Thani, Nakhon Si Thammarat.",Burma (type).,"In lowland evergreen or bamboo forests, up to 200 m alt., in Burma up to 1,200 m.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pellacalyx&tdcode=00026,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00027,2025-10-19T18:19:36.146510+00:00,Pellacalyx parkinsonii C.E.C.Fischer,wfo-0000472091,pellacalyx parkinsonii c.e.c.fischer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00027,,,wfo-0000472091,Pellacalyx parkinsonii C.E.C.Fisch.,wfo-0000472091,bkf_original,False,False,False,False,,Pellacalyx parkinsonii C.E.C.Fisch.,ok
2,Oxalidaceae,2 Biophytum,Biophytum,2.0,Biophytum petersianum Klotzsch,Biophytum umbraculum,"NORTHERN: Chiang Mai (Doi Inthanon), Chiang Rai (Mae Lao); EASTERN: Nakhon Ratchasima (Bua Yai).","Tropical Africa (type), Madagascar, tropical SE Asia to New Guinea, introduced in N Australia.","Preferring areas with a dry season and heliophilous habitats, up to 1,150 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Biophytum&tdcode=00032,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00033,2025-10-19T18:20:56.633285+00:00,Biophytum umbraculum,wfo-0000565517,biophytum umbraculum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00033,wfo-0000565553,Biophytum umbraculum Welw.,,,wfo-0000565517,bkf_original,True,False,False,True,,Biophytum petersianum Klotzsch,ok
2,Ochnaceae,2 Brackenridgea,Brackenridgea,2.0,Brackenridgea hookeri (Planch.) A.Gray,Brackenridgea elegantissima,SOUTH-EASTERN: Trat (Ko Chang); PENINSULAR: Surat Thani (Ko Pha-ngan).,"Andaman Islands, the Malay Peninsula (type), Borneo.","In primary, evergreen forests, from sea level up to 750 m alt., usually on poor, sandy soils.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Brackenridgea&tdcode=00044,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00045,2025-10-19T18:22:04.867297+00:00,Brackenridgea elegantissima,wfo-0000570704,brackenridgea elegantissima,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00045,wfo-0000570698,Brackenridgea elegantissima (Wall.) Kanis,,,wfo-0000570704,bkf_original,True,False,False,True,,Brackenridgea hookeri (Planch.) A.Gray,ok
2,Ochnaceae,3 Gomphia,Gomphia,3.0,Gomphia serrata (Gaertn.) Kanis,Campylospermum serratum,"NORTH-EASTERN: Udon Thani; EASTERN: Surin, Si Sa Ket, Ubon Ratchathani; SOUTH-EASTERN: Chanthaburi, Trat (Ko Chang); PENINSULAR: Krabi, Trang, Satun, Pattani.","South peninsular India, Ceylon (type), Laos, Cambodia, Vietnam, Hainan, Sumatra, the Malay Peninsula, Borneo, the Philippines, Celebes.","From sea level up to 1,200 m alt., in moist, primary or secondary vegetation, on peaty, loamy, sandy, or rocky soils, on level land to steep slopes, also near river banks and on cliffs near the sea (small-leaved specimens).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gomphia&tdcode=00047,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00048,2025-10-19T18:22:22.195025+00:00,Campylospermum serratum,wfo-0000705577,campylospermum serratum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00048,wfo-0000583291,Campylospermum serratum (Gaertn.) Bittrich & M.C.E.Amaral,,,wfo-0000705577,bkf_original,True,False,False,True,,Gomphia serrata (Gaertn.) Kanis,ok
2,Rosaceae,6 Eriobotrya,Eriobotrya,6.0,Eriobotrya stipularis Craib,Eriobotrya bengalensis,"PENINSULAR: Satun (type: Kerr 14125 -ABD BM K; ca 500 m, flowered January 1928).",Cambodia.,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriobotrya&tdcode=00072,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00077,2025-10-19T18:24:00.597047+00:00,Eriobotrya bengalensis,wfo-0001017659,eriobotrya bengalensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00077,,,,,wfo-0001017659,bkf_original,False,False,False,False,,Eriobotrya stipularis Craib,ok
2,Rosaceae,7 Rhaphiolepis,Rhaphiolepis,7.0,Rhaphiolepis indica (L.) Lindl. ex Ker,This is currently accepted.,"NORTH-EASTERN: Loei, Udon Thani; EASTERN: Ubon Ratchathani; SOUTH-EASTERN: Prachin Buri, Trat.","S China (type), Taiwan, Indochina, Indonesia.","From sea level to 1,200 m alt., in open evergreen forests. Flowering: December–March; fruiting: August–September.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhaphiolepis&tdcode=00078,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00079,2025-10-19T18:24:16.288888+00:00,Rhaphiolepis indica (L.) Lindl. ex Ker,wfo-0001016273,rhaphiolepis indica (l.) lindl. ex ker,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00079,,,wfo-0001016273,Rhaphiolepis indica (L.) Lindl.,wfo-0001016273,bkf_original,False,False,False,False,,Rhaphiolepis indica (L.) Lindl.,ok
2,Rosaceae,3 Sorbus,Sorbus,3.0,Sorbus verrucosa (Decne.) Rehder,Micromeles cuspidata,NORTHERN: Chiang Mai.,"E India (Khasi Hills – type), N Vietnam (var.","In lower montane forests, ca 1,500 m alt. Young fruit in February.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sorbus&tdcode=00056,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00061,2025-10-19T18:24:26.166212+00:00,Micromeles cuspidata,wfo-0000996758,micromeles cuspidata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00061,,,,,wfo-0000996758,bkf_original,False,False,False,False,,Sorbus verrucosa (Decne.) Rehder,ok
2,Rosaceae,8 Pyrus,Pyrus,8.0,Pyrus lindleyi Rehder,Pyrus pyrifolia,Cultivated.,China. Cultivated in Europe (CGE – type) and N America.,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrus&tdcode=00080,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00081,2025-10-19T18:24:45.874390+00:00,Pyrus pyrifolia,wfo-0001017269,pyrus pyrifolia,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00081,wfo-0001014308,Pyrus pyrifolia (Burm.f.) Nakai,,,wfo-0001017269,bkf_original,True,False,False,True,,Pyrus lindleyi Rehder,ok
2,Rosaceae,10 Rubus,Rubus,10.0,Rubus alpestris Blume,This is currently accepted.,NORTHERN: Chiang Mai (Fang).,"N Vietnam, Java (type).","In lower montane forests, 1,000–2,000 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00092,2025-10-19T18:24:58.561938+00:00,Rubus alpestris Blume,wfo-0000990767,rubus alpestris blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00092,wfo-0001007416,Rubus alpestris Blume,,,wfo-0000990767,bkf_original,True,False,False,True,,,"retry_4: Message: 
Stacktrace:
0   chromedriver                        0x00000001009dbcf8 cxxbridge1$str$ptr + 2895872
1   chromedriver                        0x00000001009d3c34 cxxbridge1$str$ptr + 2862908
2   chromedriver                        0x00000001004f9570 _RNvCs47EqcsrPRmA_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 74324
3   chromedriver                        0x0000000100540f34 _RNvCs47EqcsrPRmA_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 367640
4   chromedriver                        0x00000001005823d8 _RNvCs47EqcsrPRmA_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 635068
5   chromedriver                        0x00000001005350f8 _RNvCs47EqcsrPRmA_7___rustc35___rust_no_alloc_shim_is_unstable_v2 + 318940
6   chromedriver                        0x000000010099f81c cxxbridge1$str$ptr + 2648868
7   chromedriver                        0x00000001009a2df8 cxxbridge1$str$ptr + 2662656
8   chromedriver                        0x0000000100980334 cxxbridge1$str$ptr + 2520636
9   chromedriver                        0x00000001009a36e0 cxxbridge1$str$ptr + 2664936
10  chromedriver                        0x0000000100971a80 cxxbridge1$str$ptr + 2461064
11  chromedriver                        0x00000001009c3014 cxxbridge1$str$ptr + 2794268
12  chromedriver                        0x00000001009c3198 cxxbridge1$str$ptr + 2794656
13  chromedriver                        0x00000001009d3880 cxxbridge1$str$ptr + 2861960
14  libsystem_pthread.dylib             0x00000001889a1c0c _pthread_start + 136
15  libsystem_pthread.dylib             0x000000018899cb80 thread_start + 8
"
2,Rosaceae,10 Rubus,Rubus,10.0,Rubus sorbifolius Maxim.,Rubus sumatranus,"NORTHERN: Chiang Mai (Doi Chiang Dao), Phrae (Mae Sai), Nan (Ban Chin), Phisanulok (Phu Miang); NORTH-EASTERN: Loei (Phu Krandung).","India (type), Vietnam, Laos, China, Taiwan, Korea, Japan, Indonesia.","In open mountain forests, from 400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00087,2025-10-19T18:25:04.559687+00:00,Rubus sumatranus,wfo-0001017833,rubus sumatranus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00087,wfo-0001017830,Rubus sumatranus Miq.,,,wfo-0001017833,bkf_original,True,False,False,True,,Rubus sorbifolius Maxim.,ok
2,Rosaceae,10 Rubus,Rubus,10.0,Rubus dielsianus Focke,Rubus xanthoneurus,NORTHERN: Mae Hong Son (Pang Mapha).,S Chiana (type).,"In mountainous country, 800–2,400 m alt., along edge of evergreen forests (in Thailand).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00095,2025-10-19T18:25:21.596541+00:00,Rubus xanthoneurus,wfo-0000993850,rubus xanthoneurus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00095,wfo-0001015864,Rubus xanthoneurus Focke,,,wfo-0000993850,bkf_original,True,False,False,True,,Rubus dielsianus Focke,ok
2,Rosaceae,10 Rubus,Rubus,10.0,Rubus multibracteatus H.Lév. & Vaniot,Rubus pluribracteatus,"NORTHERN: Chiang Mai (Doi Phahom Pok), Nan (Ban Thin).","Chaina (type), Laos, Vietnem.",In mountain clearings.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00100,2025-10-19T18:25:36.436895+00:00,Rubus pluribracteatus,wfo-0000995089,rubus pluribracteatus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00100,wfo-0001011073,Rubus pluribracteatus L.T.Lu & Boufford,,,wfo-0000995089,bkf_original,True,False,False,True,,Rubus multibracteatus H.Lév. & Vaniot,ok
2,Rosaceae,10 Rubus,Rubus,10.0,Rubus hederifolius (Cardot) Thuan,Rubus lasiotrichos,SOUTH-WESTERN: Kanchanaburi.,Vietnam (type).,Scattered by streams in evergreen forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00108,2025-10-19T18:25:56.167578+00:00,Rubus lasiotrichos,wfo-0000983328,rubus lasiotrichos,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00108,wfo-0000994738,Rubus lasiotrichos Focke,,,wfo-0000983328,bkf_original,True,False,False,True,,Rubus hederifolius (Cardot) Thuan,ok
2,Rosaceae,12 Duchesnea,Duchesnea,12.0,Duchesnea indica (Andr.) Focke,This is currently accepted.,NORTHERN: Phrae.,"Temperate and subtropical Himalaya, India, Vietnam, Laos, China, Korea, Japan, Malay Archipelago. Introduced in S Europe, N, C, and S America. Described originally from cultivated specimens.",In open places at high alititudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Duchesnea&tdcode=00111,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00112,2025-10-19T18:27:10.126826+00:00,Duchesnea indica (Andr.) Focke,wfo-0001017370,duchesnea indica (andr.) focke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00112,,,,,wfo-0001017370,bkf_original,False,False,False,False,,Duchesnea indica (Andrews) Teschem.,ok
2,Rosaceae,14 Agrimonia,Agrimonia,14.0,Agrimonia nepalensis D.Don.,Agrimonia pilosa,NORTHERN: Chiang Mai.,"Nepal (type), Khasi Hills, S China, N Indochina (Vietnam, Laos).",In open grassy montane scrub.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agrimonia&tdcode=00115,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00116,2025-10-19T18:27:24.321071+00:00,Agrimonia pilosa,wfo-0000993131,agrimonia pilosa,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00116,,,,,wfo-0000993131,bkf_original,False,False,False,False,,Agrimonia nepalensis D.Don,ok
2,Rosaceae,16 Prunus,Prunus,16.0,Prunus wallichii Steud.,Prunus undulata,NORTHERN: Chiang Mai.,"Nepal (type), Sikkim, Assam, S China, Burma, Laos, N & S Vietnam, Malay Peninsula, Sumatra.","Moutane and subalpine forests and thickets, 1,000–3,000 m alt. Flowering: October–January; fruiting: July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Prunus&tdcode=00126,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00129,2025-10-19T18:28:12.256488+00:00,Prunus undulata,wfo-0001017640,prunus undulata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00129,,,,,wfo-0001017640,bkf_original,False,False,False,False,,Prunus wallichii Steud.,ok
2,Rosaceae,18 Licania,Licania,18.0,Licania splendens (Kroth.) Prance & Kosterm.,Angelesia splendens,"PENINSULAR: Phangnag, Krabi, Tran, Songkhla, Pattani.","Malay Peninsula, Sumatra, Borneo (type), the Philippines.",In evergreen thickets. Flowering: March–April; fruiting: March–July.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Licania&tdcode=00139,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00140,2025-10-19T18:28:57.679312+00:00,Angelesia splendens,wfo-0000815116,angelesia splendens,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00140,wfo-0000822990,Angelesia splendens Korth.,,,wfo-0000815116,bkf_original,True,False,False,True,,Licania splendens (Korth.) Prance,ok
2,Icacinaceae,6 Nothapodytes,Nothapodytes,6.0,Nothapodytes foetida (Wight) Sleumer,Mappia nimmoniana,"NORTHERN: Chiang Mai, Lampang, Lamphun, Phrae, Sukhothai.","Widely spread in S India (type), Ceylon, Assam, Burma, N Vietnam, Cambodia (type of","In mixed deciduous or evergreen forests, up to 1,800 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Nothapodytes&tdcode=00162,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00163,2025-10-19T18:30:27.585766+00:00,Mappia nimmoniana,wfo-0000378983,mappia nimmoniana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00163,wfo-0001423787,Mappia nimmoniana (J.Graham) Byng & Stull,,,wfo-0000378983,bkf_original,True,False,False,True,,Nothapodytes foetida (Wight) Sleumer,ok
2,Icacinaceae,6 Nothapodytes,Nothapodytes,6.0,Nothapodytes montana Blume,Mappia montana,EASTERN: Nakhon Ratchasima (Khao Laem); SOUTH-EASTERN: Prachin Buri (Khao Khieo-Khao Yai NP).,"Rare in Thailand, Sumatra (east coast), in the extreme W & SW of Java (type), and also W Sumbawa.","In evergreen montane forests, up to 1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Nothapodytes&tdcode=00162,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00164,2025-10-19T18:30:30.708850+00:00,Mappia montana,wfo-0000378981,mappia montana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00164,wfo-0000373821,Mappia montana (Blume) Miers,,,wfo-0000378981,bkf_original,True,False,False,True,,Nothapodytes montana Blume,ok
2,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia ovata,PENINSULAR: Phatthalung.,"Malay Peninsula (type), Sumatra, Borneo.","In lowland rain forests, up to 300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00191,2025-10-19T18:32:48.505849+00:00,Dillenia ovata,wfo-0000647555,dillenia ovata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00191,wfo-0000647605,Dillenia ovata Wall. ex Hook.f. & Thomson,,,wfo-0000647555,bkf_original,True,False,False,True,,Dillenia grandifolia Wall. ex Hook.f. & Thomson,ok
2,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia suffruticosa (Grillf.) Martelli,This is currently accepted.,Only known from cultivation but likely to escape and occur in secondary vegetation types in wet low-lying areas in the lowlands.,"Sumatra, Malay Peninsula (type), Borneo; widely grown as an ornamental shrub in tropical countries and naturalized in Ceylon, W Java, Jamaica, and possibly Luzon.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00192,2025-10-19T18:32:51.084272+00:00,Dillenia suffruticosa (Grillf.) Martelli,wfo-0000647643,dillenia suffruticosa (grillf.) martelli,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00192,,,wfo-0000647643,Dillenia suffruticosa (Griff. ex Hook.f. & Thomson) Martelli,wfo-0000647643,bkf_original,False,False,False,False,,Dillenia suffruticosa (Griff. ex Hook.f. & Thomson) Martelli,ok
2,Dilleniaceae,1 Dillenia,Dillenia,1.0,Dillenia excelsa (Jack) Martelli ex Gilg.,This is currently accepted.,"PENINSULAR: Nakhon Si Thammarat, Pattani.","Malay Peninsula, Sumatra (type), W Java, Borneo.",In rain forests at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00193,2025-10-19T18:32:54.250421+00:00,Dillenia excelsa (Jack) Martelli ex Gilg.,wfo-0000647544,dillenia excelsa (jack) martelli ex gilg.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00193,,,,,wfo-0000647544,bkf_original,False,False,False,False,,Dillenia excelsa (Jack) Gilg,ok
2,Schisandraceae,Kadsura,Kadsura,,Kadsura ananosma Kerr,Kadsura coccinea,NORTHERN: Chiang Mai (Doi Inthanon).,Endemic.,Altitude 160 m.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Schisandraceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kadsura&tdcode=00213,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00214,2025-10-19T18:35:10.796407+00:00,Kadsura coccinea,wfo-0000357312,kadsura coccinea,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00214,wfo-0000357302,Kadsura coccinea (Lem.) A.C.Sm.,,,wfo-0000357312,bkf_original,True,False,False,True,,Kadsura ananosma Kerr,ok
2,Illiciaceae,Illicium,Illicium,,Illicium peninsulare A.C.Sm.,Illicium stapfii,PENINSULAR: Phangnga (Ko Phra At Num).,Malay Peninsula (type).,"On ridge in evergreen forests, 1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Illiciaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Illicium&tdcode=00218,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00219,2025-10-19T18:35:49.745480+00:00,Illicium stapfii,wfo-0000730095,illicium stapfii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00219,wfo-0000730102,Illicium stapfii Merr.,,,wfo-0000730095,bkf_original,True,False,False,True,,Illicium peninsulare A.C.Sm.,ok
2,Connaraceae,4 Rourea (in part),Rourea (in part),4.0,Rourea minor (Gaertn.) Leenh.,This is currently accepted.,"NORTHERN: Chiang Mai, Chiang Rai, Lampang, Nan; NORTH-EASTERN: Nakhon Phanom; SOUTH-EASTERN: Chon Buri; SOUTH-WESTERN: Ratchaburi; PENINSULAR: Krabi, Phuket, Nakhon Si Thammarat, Trang, Yala.","Ceylon (type), S & E India, SE Asia, Andaman and Nicobar Islands, Malay islands, NE Queensland, New Caledonia, New Hebrides, Fiji, Samoa.","In primary and secondary forests along edges and open places, from sea level to 1,500 m alt. Flowering: chiefly from February–July; fruiting: April–December.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rourea&tdcode=00230,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00231,2025-10-19T18:36:20.791367+00:00,Rourea minor (Gaertn.) Leenh.,wfo-0000403186,rourea minor (gaertn.) leenh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00231,,,,,wfo-0000403186,bkf_original,False,False,False,False,,Rourea minor (Gaertn.) Merr.,ok
2,Connaraceae,3 Roureopsis,Roureopsis,3.0,Roureopsis stenopetala (Griff.) Schellenb.,Rourea stenopetala,"NORTHERN: Lampang, Phrae; NORTH-EASTERN: Loei; EASTERN: Nakhon Ratchasima; PENINSULAR: Ranong, Phangnga, Nakhon Si Thammarat, Yala.","Burma (type), Laos, Cambodia.","Dry and wet evergreen forests, at low altitudes below 500 m. Flowering: February–March; fruiting: May–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Roureopsis&tdcode=00227,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00228,2025-10-19T18:36:50.695064+00:00,Rourea stenopetala,wfo-0001278859,rourea stenopetala,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00228,wfo-0000398949,Rourea stenopetala (Griff.) Hook.f.,,,wfo-0001278859,bkf_original,True,False,False,True,,Roureopsis stenopetala (Griff.) G.Schellenb.,ok
2,Connaraceae,3 Roureopsis,Roureopsis,3.0,Roureopsis acutipetala (Miq.) Leenh.,Rourea acutipetala,"PENINSULAR: Trang, Narathiwat.","Malay Peninsula, Sumatra (type).",Evergreen forests at low altitudes. Flowering: March.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Roureopsis&tdcode=00227,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00229,2025-10-19T18:36:53.726246+00:00,Rourea acutipetala,wfo-0000398943,rourea acutipetala,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00229,wfo-0001278791,Rourea acutipetala Miq.,,,wfo-0000398943,bkf_original,True,False,False,True,,Roureopsis acutipetala (Miq.) Leenh.,ok
2,Apostasiaceae,1 Neuwiedia,Neuwiedia,1.0,Neuwiedia siamensis de Vogel,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Khwae Noi Basin), Ratchaburi (Ban Pong: Ratchaburi River valley – type).",,"River valley, 400–800 m alt. Flowering: June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apostasiaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Neuwiedia&tdcode=00248,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00249,2025-10-19T18:38:37.754241+00:00,Neuwiedia siamensis de Vogel,wfo-0000251826,neuwiedia siamensis de vogel,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00249,,,,,wfo-0000251826,bkf_original,False,False,False,False,,Neuwiedia siamensis de Vogel,ok
