volume,family_name,genus_name_raw,genus_label,genus_index_parsed,genus_url,family_url,scraped_at
2,Haloragaceae,1 Myriophyllum,Myriophyllum,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Myriophyllum&tdcode=00002,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Haloragaceae&volumeno=2,2025-10-20T16:49:44.904029+00:00
2,Haloragaceae,2 Haloragis,Haloragis,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Haloragis&tdcode=00005,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Haloragaceae&volumeno=2,2025-10-20T16:49:44.904055+00:00
2,Rhizophoraceae,1 Rhizophora,Rhizophora,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhizophora&tdcode=00008,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220431+00:00
2,Rhizophoraceae,2 Bruguiera,Bruguiera,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bruguiera&tdcode=00011,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220459+00:00
2,Rhizophoraceae,3 Ceriops,Ceriops,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ceriops&tdcode=00017,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220463+00:00
2,Rhizophoraceae,4 Kandelia,Kandelia,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kandelia&tdcode=00020,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220466+00:00
2,Rhizophoraceae,7 Pellacalyx,Pellacalyx,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pellacalyx&tdcode=00026,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220468+00:00
2,Rhizophoraceae,5 Carallia,Carallia,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Carallia&tdcode=00022,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220471+00:00
2,Rhizophoraceae,6 Gynotroches,Gynotroches,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gynotroches&tdcode=00024,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rhizophoraceae&volumeno=2,2025-10-20T16:50:07.220473+00:00
2,Oxalidaceae,3 Averrhoa,Averrhoa,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Averrhoa&tdcode=00038,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,2025-10-20T16:50:51.152491+00:00
2,Oxalidaceae,1 Oxalis,Oxalis,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Oxalis&tdcode=00030,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,2025-10-20T16:50:51.152511+00:00
2,Oxalidaceae,2 Biophytum,Biophytum,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Biophytum&tdcode=00032,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oxalidaceae&volumeno=2,2025-10-20T16:50:51.152514+00:00
2,Ochnaceae,4 Euthemis,Euthemis,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Euthemis&tdcode=00049,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,2025-10-20T16:51:18.148901+00:00
2,Ochnaceae,1 Ochna,Ochna,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ochna&tdcode=00042,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,2025-10-20T16:51:18.148926+00:00
2,Ochnaceae,2 Brackenridgea,Brackenridgea,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Brackenridgea&tdcode=00044,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,2025-10-20T16:51:18.148930+00:00
2,Ochnaceae,3 Gomphia,Gomphia,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gomphia&tdcode=00047,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ochnaceae&volumeno=2,2025-10-20T16:51:18.148933+00:00
2,Rosaceae,1 Spiraea,Spiraea,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Spiraea&tdcode=00052,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346741+00:00
2,Rosaceae,2 Cotoneaster,Cotoneaster,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cotoneaster&tdcode=00054,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346756+00:00
2,Rosaceae,5 Stranvaesia,Stranvaesia,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stranvaesia&tdcode=00068,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346758+00:00
2,Rosaceae,4 Photinia,Photinia,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Photinia&tdcode=00062,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346761+00:00
2,Rosaceae,6 Eriobotrya,Eriobotrya,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriobotrya&tdcode=00072,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346762+00:00
2,Rosaceae,7 Rhaphiolepis,Rhaphiolepis,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rhaphiolepis&tdcode=00078,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346764+00:00
2,Rosaceae,3 Sorbus,Sorbus,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sorbus&tdcode=00056,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346766+00:00
2,Rosaceae,9 Docynia,Docynia,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Docynia&tdcode=00082,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346768+00:00
2,Rosaceae,8 Pyrus,Pyrus,8.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrus&tdcode=00080,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346770+00:00
2,Rosaceae,10 Rubus,Rubus,10.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rubus&tdcode=00084,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346772+00:00
2,Rosaceae,11 Fragaria,Fragaria,11.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Fragaria&tdcode=00110,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346773+00:00
2,Rosaceae,12 Duchesnea,Duchesnea,12.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Duchesnea&tdcode=00111,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346775+00:00
2,Rosaceae,13 Potentilla,Potentilla,13.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Potentilla&tdcode=00113,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346777+00:00
2,Rosaceae,14 Agrimonia,Agrimonia,14.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agrimonia&tdcode=00115,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346778+00:00
2,Rosaceae,15 Rosa,Rosa,15.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rosa&tdcode=00117,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346780+00:00
2,Rosaceae,16 Prunus,Prunus,16.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Prunus&tdcode=00126,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346782+00:00
2,Rosaceae,17 Chrysobalanus,Chrysobalanus,17.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chrysobalanus&tdcode=00137,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346784+00:00
2,Rosaceae,18 Licania,Licania,18.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Licania&tdcode=00139,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346785+00:00
2,Rosaceae,9 Parastemon,Parastemon,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Parastemon&tdcode=00141,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346787+00:00
2,Rosaceae,20 Parinari,Parinari,20.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Parinari&tdcode=00143,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346789+00:00
2,Rosaceae,21 Maranthes,Maranthes,21.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Maranthes&tdcode=00145,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rosaceae&volumeno=2,2025-10-20T16:52:17.346791+00:00
2,Icacinaceae,1 Platea,Platea,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Platea&tdcode=00148,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095382+00:00
2,Icacinaceae,2 Medusanthera,Medusanthera,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Medusanthera&tdcode=00150,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095408+00:00
2,Icacinaceae,3 Gomphandra,Gomphandra,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gomphandra&tdcode=00152,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095411+00:00
2,Icacinaceae,4 Gonocaryum,Gonocaryum,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gonocaryum&tdcode=00158,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095414+00:00
2,Icacinaceae,5 Apodytes,Apodytes,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Apodytes&tdcode=00160,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095417+00:00
2,Icacinaceae,6 Nothapodytes,Nothapodytes,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Nothapodytes&tdcode=00162,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095420+00:00
2,Icacinaceae,7 Pittosporopsis,Pittosporopsis,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pittosporopsis&tdcode=00165,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095423+00:00
2,Icacinaceae,8 Stemonurus,Stemonurus,8.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stemonurus&tdcode=00167,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095426+00:00
2,Icacinaceae,9 Iodes,Iodes,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Iodes&tdcode=00169,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095429+00:00
2,Icacinaceae,10 Pyrenacantha,Pyrenacantha,10.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrenacantha&tdcode=00172,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095431+00:00
2,Icacinaceae,11 Natsiatum,Natsiatum,11.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Natsiatum&tdcode=00174,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095434+00:00
2,Icacinaceae,12 Miquelia,Miquelia,12.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Miquelia&tdcode=00176,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095436+00:00
2,Icacinaceae,13 Phytocrene,Phytocrene,13.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Phytocrene&tdcode=00178,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Icacinaceae&volumeno=2,2025-10-20T16:54:01.095438+00:00
2,Cardiopteridaceae,Cardiopteris,Cardiopteris,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cardiopteris&tdcode=00183,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cardiopteridaceae&volumeno=2,2025-10-20T16:55:11.154243+00:00
2,Dilleniaceae,1 Dillenia,Dillenia,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dillenia&tdcode=00186,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,2025-10-20T16:55:29.414776+00:00
2,Dilleniaceae,2 Acrotrema,Acrotrema,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Acrotrema&tdcode=00197,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,2025-10-20T16:55:29.414815+00:00
2,Dilleniaceae,3 Tetracera,Tetracera,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tetracera&tdcode=00199,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dilleniaceae&volumeno=2,2025-10-20T16:55:29.414819+00:00
2,Saurauiaceae,Saurauia,Saurauia,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Saurauia&tdcode=00207,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Saurauiaceae&volumeno=2,2025-10-20T16:55:57.156382+00:00
2,Schisandraceae,Kadsura,Kadsura,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kadsura&tdcode=00213,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Schisandraceae&volumeno=2,2025-10-20T16:56:15.592341+00:00
2,Illiciaceae,Illicium,Illicium,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Illicium&tdcode=00218,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Illiciaceae&volumeno=2,2025-10-20T16:56:34.154576+00:00
2,Connaraceae,4 Rourea (in part),Rourea (in part),4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Rourea&tdcode=00230,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242326+00:00
2,Connaraceae,3 Roureopsis,Roureopsis,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Roureopsis&tdcode=00227,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242340+00:00
2,Connaraceae,2 Agelaea,Agelaea,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agelaea&tdcode=00224,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242344+00:00
2,Connaraceae,1 Cnestis,Cnestis,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cnestis&tdcode=00222,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242347+00:00
2,Connaraceae,5 Ellipanthus,Ellipanthus,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ellipanthus&tdcode=00235,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242350+00:00
2,Connaraceae,6 Connarus,Connarus,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Connarus&tdcode=00239,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Connaraceae&volumeno=2,2025-10-20T16:56:52.242353+00:00
2,Apostasiaceae,1 Neuwiedia,Neuwiedia,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Neuwiedia&tdcode=00248,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apostasiaceae&volumeno=2,2025-10-20T16:57:32.213505+00:00
2,Apostasiaceae,2 Apostasia,Apostasia,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Apostasia&tdcode=00252,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apostasiaceae&volumeno=2,2025-10-20T16:57:32.213531+00:00
2,Actinidiaceae,1 Actinidia,Actinidia,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Actinidia&tdcode=00259,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Actinidiaceae&volumeno=2,2025-10-20T16:57:55.153516+00:00
2,Actinidiaceae,2 Sladenia,Sladenia,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sladenia&tdcode=00262,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Actinidiaceae&volumeno=2,2025-10-20T16:57:55.153543+00:00
2,Theaceae,4 Pyrenaria,Pyrenaria,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrenaria&tdcode=00277,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.187965+00:00
2,Theaceae,1 Gordonia,Gordonia,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gordonia&tdcode=00265,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.187993+00:00
2,Theaceae,2 Schima,Schima,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Schima&tdcode=00268,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.187996+00:00
2,Theaceae,3 Camellia,Camellia,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Camellia&tdcode=00270,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.187999+00:00
2,Theaceae,9 Anneslea,Anneslea,9.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Anneslea&tdcode=00297,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188002+00:00
2,Theaceae,5 Adinandra,Adinandra,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Adinandra&tdcode=00280,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188004+00:00
2,Theaceae,6 Cleyera,Cleyera,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cleyera&tdcode=00285,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188006+00:00
2,Theaceae,7 Ternstroemia,Ternstroemia,7.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ternstroemia&tdcode=00287,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188009+00:00
2,Theaceae,8 Eurya,Eurya,8.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eurya&tdcode=00290,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188011+00:00
2,Theaceae,2,,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=2&tdcode=,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Theaceae&volumeno=2,2025-10-20T16:58:18.188013+00:00
2,Bonnetiaceae,Ploiarium,Ploiarium,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ploiarium&tdcode=00300,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Bonnetiaceae&volumeno=2,2025-10-20T16:59:15.512320+00:00
2,Centrolepidaceae,Centrolepis,Centrolepis,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Centrolepis&tdcode=00303,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Centrolepidaceae&volumeno=2,2025-10-20T16:59:34.244624+00:00
2,Flagellariaceae,Flagellaria,Flagellaria,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Flagellaria&tdcode=00306,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Flagellariaceae&volumeno=2,2025-10-20T16:59:52.700285+00:00
2,Hanguanaceae,Hanguana,Hanguana,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hanguana&tdcode=00309,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hanguanaceae&volumeno=2,2025-10-20T17:00:11.244496+00:00
2,Juncaceae,Juncus,Juncus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Juncus&tdcode=00312,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Juncaceae&volumeno=2,2025-10-20T17:00:29.394718+00:00
2,Lowiaceae,Orchidantha,Orchidantha,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Orchidantha&tdcode=00316,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lowiaceae&volumeno=2,2025-10-20T17:00:48.196521+00:00
2,Restionaceae,Leptocarpus,Leptocarpus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Leptocarpus&tdcode=00319,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Restionaceae&volumeno=2,2025-10-20T17:01:06.264270+00:00
2,Triuridaceae,Sciaphila,Sciaphila,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sciaphila&tdcode=00322,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Triuridaceae&volumeno=2,2025-10-20T17:01:24.595576+00:00
2,Balanophoraceae,Balanophora,Balanophora,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Balanophora&tdcode=00325,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Balanophoraceae&volumeno=2,2025-10-20T17:01:43.371611+00:00
2,Rafflesiaceae,1 Sapria,Sapria,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sapria&tdcode=00334,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rafflesiaceae&volumeno=2,2025-10-20T17:02:02.243476+00:00
2,Rafflesiaceae,2 Mitrastemma,Mitrastemma,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Mitrastemma&tdcode=00336,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Rafflesiaceae&volumeno=2,2025-10-20T17:02:02.243499+00:00
2,Cycadaceae,Cycas,Cycas,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cycas&tdcode=00339,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cycadaceae&volumeno=2,2025-10-20T17:02:25.313677+00:00
2,Pinaceae,Pinus,Pinus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pinus&tdcode=00348,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Pinaceae&volumeno=2,2025-10-20T17:02:43.506091+00:00
2,Cephalotaxaceae,Cephalotaxus,Cephalotaxus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cephalotaxus&tdcode=00352,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cephalotaxaceae&volumeno=2,2025-10-20T17:03:01.614964+00:00
2,Cupressaceae,Calocedrus,Calocedrus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Calocedrus&tdcode=00355,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cupressaceae&volumeno=2,2025-10-20T17:03:20.248615+00:00
2,Podocarpaceae,Dacrydium,Dacrydium,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dacrydium&tdcode=00358,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Podocarpaceae&volumeno=2,2025-10-20T17:03:38.486563+00:00
2,Podocarpaceae,Podocarpus,Podocarpus,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Podocarpus&tdcode=00360,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Podocarpaceae&volumeno=2,2025-10-20T17:03:38.486591+00:00
2,Gnetaceae,Gnetum,Gnetum,,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gnetum&tdcode=00368,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Gnetaceae&volumeno=2,2025-10-20T17:04:01.342845+00:00
2,Smilacaceae,1 Smilax,Smilax,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Smilax&tdcode=00381,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Smilacaceae&volumeno=2,2025-10-20T17:04:19.515954+00:00
2,Smilacaceae,2 Heterosmilax,Heterosmilax,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Heterosmilax&tdcode=00421,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Smilacaceae&volumeno=2,2025-10-20T17:04:19.515973+00:00
2,Magnoliaceae,5 Kmeria,Kmeria,5.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kmeria&tdcode=00439,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.246996+00:00
2,Magnoliaceae,4 Aromadendron,Aromadendron,4.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Aromadendron&tdcode=00437,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.247013+00:00
2,Magnoliaceae,3 Talauma,Talauma,3.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Talauma&tdcode=00432,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.247017+00:00
2,Magnoliaceae,1 Manglietia,Manglietia,1.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Manglietia&tdcode=00426,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.247020+00:00
2,Magnoliaceae,2 Magnolia,Magnolia,2.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Magnolia&tdcode=00428,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.247024+00:00
2,Magnoliaceae,6 Michelia,Michelia,6.0,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Michelia&tdcode=00441,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Magnoliaceae&volumeno=2,2025-10-20T17:04:42.247027+00:00
